timestamp,price,volume,coin
2017-11-05,7407.41015625,2380410112,btc
2017-11-06,7022.759765625,3111899904,btc
2017-11-07,7144.3798828125,2326340096,btc
2017-11-08,7459.68994140625,4602200064,btc
2017-11-09,7143.580078125,3226249984,btc
2017-11-10,6618.14013671875,5208249856,btc
2017-11-11,6357.60009765625,4908680192,btc
2017-11-12,5950.06982421875,8957349888,btc
2017-11-13,6559.490234375,6263249920,btc
2017-11-14,6635.75,3197110016,btc
2017-11-15,7315.5400390625,4200880128,btc
2017-11-16,7871.68994140625,5123809792,btc
2017-11-17,7708.990234375,4651670016,btc
2017-11-18,7790.14990234375,3667190016,btc
2017-11-19,8036.490234375,3149319936,btc
2017-11-20,8200.6396484375,3488450048,btc
2017-11-21,8071.259765625,4277609984,btc
2017-11-22,8253.5498046875,3633530112,btc
2017-11-23,8038.77001953125,4225179904,btc
2017-11-24,8253.6904296875,5058610176,btc
2017-11-25,8790.919921875,4342060032,btc
2017-11-26,9330.5498046875,5475579904,btc
2017-11-27,9818.349609375,5653320192,btc
2017-11-28,10058.7998046875,6348819968,btc
2017-11-29,9888.6103515625,11568799744,btc
2017-11-30,10233.599609375,8310689792,btc
2017-12-01,10975.599609375,6783119872,btc
2017-12-02,11074.599609375,5138500096,btc
2017-12-03,11323.2001953125,6608309760,btc
2017-12-04,11657.2001953125,6132409856,btc
2017-12-05,11916.7001953125,6895260160,btc
2017-12-06,14291.5,12656300032,btc
2017-12-07,17899.69921875,17950699520,btc
2017-12-08,16569.400390625,21135998976,btc
2017-12-09,15178.2001953125,13911300096,btc
2017-12-10,15455.400390625,13433299968,btc
2017-12-11,16936.80078125,12153900032,btc
2017-12-12,17415.400390625,14603799552,btc
2017-12-13,16408.19921875,12976900096,btc
2017-12-14,16564.0,13777399808,btc
2017-12-15,17706.900390625,14309999616,btc
2017-12-16,19497.400390625,12740599808,btc
2017-12-17,19140.80078125,13314599936,btc
2017-12-18,19114.19921875,14839499776,btc
2017-12-19,17776.69921875,16894499840,btc
2017-12-20,16624.599609375,22149699584,btc
2017-12-21,15802.900390625,16516599808,btc
2017-12-22,13831.7998046875,22197999616,btc
2017-12-23,14699.2001953125,13086000128,btc
2017-12-24,13925.7998046875,11572299776,btc
2017-12-25,14026.599609375,10664699904,btc
2017-12-26,16099.7998046875,13454300160,btc
2017-12-27,15838.5,12487600128,btc
2017-12-28,14606.5,12336499712,btc
2017-12-29,14656.2001953125,13025500160,btc
2017-12-30,12952.2001953125,14452599808,btc
2017-12-31,14156.400390625,12136299520,btc
2018-01-01,13657.2001953125,10291200000,btc
2018-01-02,14982.099609375,16846600192,btc
2018-01-03,15201.0,16871900160,btc
2018-01-04,15599.2001953125,21783199744,btc
2018-01-05,17429.5,23840899072,btc
2018-01-06,17527.0,18314600448,btc
2018-01-07,16477.599609375,15866000384,btc
2018-01-08,15170.099609375,18413899776,btc
2018-01-09,14595.400390625,16659999744,btc
2018-01-10,14973.2998046875,18500800512,btc
2018-01-11,13405.7998046875,16534099968,btc
2018-01-12,13980.599609375,12065699840,btc
2018-01-13,14360.2001953125,12763599872,btc
2018-01-14,13772.0,11084099584,btc
2018-01-15,13819.7998046875,12750799872,btc
2018-01-16,11490.5,18853799936,btc
2018-01-17,11188.599609375,18830600192,btc
2018-01-18,11474.900390625,15020399616,btc
2018-01-19,11607.400390625,10740400128,btc
2018-01-20,12899.2001953125,11801700352,btc
2018-01-21,11600.099609375,9935179776,btc
2018-01-22,10931.400390625,10537400320,btc
2018-01-23,10868.400390625,9660609536,btc
2018-01-24,11359.400390625,9940989952,btc
2018-01-25,11259.400390625,8873169920,btc
2018-01-26,11171.400390625,9746199552,btc
2018-01-27,11440.7001953125,7583269888,btc
2018-01-28,11786.2998046875,8350360064,btc
2018-01-29,11296.400390625,7107359744,btc
2018-01-30,10106.2998046875,8637859840,btc
2018-01-31,10221.099609375,8041160192,btc
2018-02-01,9170.5400390625,9959400448,btc
2018-02-02,8830.75,12726899712,btc
2018-02-03,9174.91015625,7263790080,btc
2018-02-04,8277.009765625,7073549824,btc
2018-02-05,6955.27001953125,9285289984,btc
2018-02-06,7754.0,13999800320,btc
2018-02-07,7621.2998046875,9169280000,btc
2018-02-08,8265.58984375,9346750464,btc
2018-02-09,8736.98046875,6784820224,btc
2018-02-10,8621.900390625,7780960256,btc
2018-02-11,8129.97021484375,6122189824,btc
2018-02-12,8926.5703125,6256439808,btc
2018-02-13,8598.3095703125,5696719872,btc
2018-02-14,9494.6298828125,7909819904,btc
2018-02-15,10166.400390625,9062540288,btc
2018-02-16,10233.900390625,7296159744,btc
