timestamp,price,volume,coin,spy_return,dxy_return,vix,vix_change,fear_greed,fear_greed_cat,log_return_1d,volatility_7d,volatility_14d,volatility_21d,rsi_14,ma_7,ma_14,ma_30,ma_50,price_to_ma7,price_to_ma30,price_to_ma50,macd,macd_signal,macd_histogram,momentum_5d,momentum_10d,momentum_acceleration,bb_width,bb_pct,spy_return_ma7,spy_return_std7,dxy_return_ma7,vix_ma14,vix_regime,fear_greed_ma7,fear_greed_lag1,fear_greed_lag7,bull_bear_flag,volatility_regime,log_price,log_volume
2018-02-18,10551.8,8744009728,btc,0.000293,0.00574,19.46,0.33,63,3,-0.05179213694580093,0.06383378620335955,0.08115706389543163,0.08025995870866857,63.91136997141637,9869.187142857143,8940.665714285715,9852.087666666666,11608.6246,0.06916606679577451,0.07102173234823357,-0.09103788230002717,-289.7031266855756,-743.6429179413012,453.9397912557256,0.2271946463898138,0.27659368538724993,-0.04939903899743614,0.5445526038502855,0.8309192592701523,0.006289428571428571,0.006861991762774196,-0.0004925714285714288,25.93,0,58.142857142857146,74,31,0,1,9.264051740464684,22.891634700354338
2018-02-19,11225.3,7652089856,btc,0.000293,0.00574,19.46,0.33,67,3,0.06187369784654398,0.0602091221251975,0.06014592170744142,0.08106796038166329,78.36185218198749,10197.577142857142,9245.667857142857,9796.291000000001,11550.0026,0.10078108189284174,0.14587245315599526,-0.02811277289236286,-145.59307196311056,-624.0329487456631,478.4398767825526,0.1822788249779086,0.28480321575647416,-0.10252439077856557,0.5262519880142794,0.9068669932964037,0.004248857142857142,0.006064203421955524,0.0006911428571428572,24.654285714285717,0,61.714285714285715,63,42,0,1,9.325925438311227,22.758244631267807
2018-02-20,11403.7,9926540288,btc,-0.00628,0.006934,20.6,1.14,74,3,0.015767704816210277,0.052766353481181506,0.05629408796169093,0.07700742841606543,76.41861529017986,10598.347142857141,9506.360714285713,9789.744333333332,11504.9326,0.07598853352200631,0.16486188113935446,-0.008799060674201548,-16.795814594079275,-502.58552191534636,485.7897073212671,0.12170483160214052,0.3226435008524804,-0.20093866925033987,0.5311538826232306,0.8757598288646423,0.002996857142857142,0.007273432968197141,0.0024917142857142855,23.98428571428571,1,67.28571428571429,67,35,0,1,9.341693143127436,23.01847784422411
2018-02-21,10690.4,9405339648,btc,-0.004987,0.004004,20.02,-0.58,54,2,-0.06459172166058592,0.058345894318729344,0.060459456708506915,0.0785003400465508,70.49334672357519,10769.171428571428,9725.582142857142,9781.711000000001,11419.098600000001,-0.007314530100471953,0.0928967335060296,-0.06381402118727668,27.403698325748337,-396.58767786712747,423.9913761928758,0.04460665044606649,0.31493720149028825,-0.27033055104422177,0.48249258228396724,0.7056075630390628,0.0003692857142857134,0.006116640709689304,0.003990428571428571,23.43357142857143,1,67.14285714285714,74,55,0,1,9.27710142146685,22.964543412603945
2018-02-22,10005.0,8040079872,btc,0.001295,-0.00367,18.72,-1.3,44,1,-0.06626117444901732,0.06071267847464514,0.0625719707969298,0.07602902935259752,61.55117111493328,10746.114285714286,9849.825714285715,9752.931,11315.178600000001,-0.06896579228638126,0.025845461225963713,-0.11578947591688928,7.044870005662233,-315.8611682925696,322.9060382982318,-0.09967874593933068,0.12081124104779328,-0.22048998698712396,0.44516424665268356,0.5353892152389972,-0.0012571428571428581,0.0030349665801878323,0.004318285714285714,22.380714285714284,0,63.285714285714285,54,71,0,1,9.210840247017833,22.8077048544163
2018-02-23,10301.1,7739500032,btc,0.015813,0.001447,16.49,-2.23,39,1,0.02916571761409899,0.061851285805839755,0.061607196175937795,0.07558605910734484,60.6346870895013,10755.714285714286,9961.548571428571,9717.654333333334,11209.2166,-0.04226723336432463,0.06003976336813515,-0.08101517103345111,14.634450438579734,-249.76204454633972,264.39649498491946,-0.023758979510604683,0.19803775393071432,-0.221796733441319,0.42278763411723763,0.580622531148882,0.000959999999999999,0.007186131434923794,0.003705,21.482857142857142,0,59.285714285714285,44,67,0,1,9.240005964631933,22.76960292711284
2018-02-24,9813.07,6917929984,btc,0.015813,0.001447,16.49,-2.23,31,1,-0.04853551505640496,0.05215129934060221,0.06340452783893671,0.07618175194172534,57.70803216333778,10570.052857142857,10046.632142857141,9669.443333333333,11056.888,-0.07161580621910661,0.014853664447419104,-0.11249259285252786,-18.517239540629816,-203.51308354519773,184.9958440045679,-0.1258077735116211,0.03353895833750231,-0.1593467318491234,0.39100391981362775,0.44054329480536775,0.0031771428571428567,0.009088450297466766,0.0030917142857142853,20.585,0,53.142857142857146,39,74,0,1,9.191470449575528,22.657382426566
2018-02-25,9664.73,5706939904,btc,0.015813,0.001447,16.49,-2.23,33,1,-0.015231994174318465,0.04996058705189172,0.060829301155409736,0.07237725521691184,60.39356811797561,10443.328571428572,10156.257857142857,9619.221,10899.6426,-0.07455463706836774,0.0047310483873902074,-0.11329844888675522,-56.113153461199545,-174.0330975283981,117.91994406719854,-0.15249173513859549,-0.049345884482215885,-0.1031458506563796,0.32480957384735304,0.3510002306986038,0.0053942857142857134,0.010103927630947706,0.002478428571428571,19.687142857142856,0,48.857142857142854,31,63,0,0,9.17623845540121,22.4649487982195
2018-02-26,10366.7,7287690240,btc,0.011546,-0.000668,15.8,-0.69,37,1,0.07011556952692075,0.052059710292247194,0.058716632609363724,0.06040490420235217,59.87934566219255,10320.671428571428,10259.124285714284,9583.421,10777.4246,0.004459842728947727,0.08173271319291936,-0.03810971686129908,-28.931568601687104,-145.0127917430559,116.08122314136881,-0.03027950310558991,0.012976480129764933,-0.043255983235354845,0.2906873427777837,0.5360726315000183,0.007001857142857142,0.010052085959782533,0.0015629999999999997,18.986428571428572,0,44.57142857142857,33,67,0,0,9.24635402492813,22.709452493256563
2018-02-27,10725.6,6966179840,btc,-0.012565,0.005994,18.59,2.79,44,1,0.03403466135922147,0.054065767117888075,0.057298852110175776,0.05695986219416177,64.53219805908545,10223.800000000001,10411.073571428571,9548.064333333334,10688.534599999999,0.04908155480349764,0.12332716093624979,0.0034677719057953295,21.324448807919907,-111.74534363286075,133.06979244078065,0.07202398800599696,-0.03483401873532088,0.10685800674131785,0.22255477904143206,0.6357452693277963,0.006103999999999999,0.011597972021004361,0.0014287142857142853,18.530714285714286,0,40.285714285714285,37,74,1,0,9.28038868628735,22.66433282538155
2018-02-28,10397.9,6936189952,btc,-0.010182,0.002763,19.85,1.26,41,1,-0.03102954462401976,0.049592217749972495,0.053141263643728655,0.057432455764011146,56.69028428542012,10182.014285714287,10475.592857142858,9518.114333333335,10604.5846,0.0212026528570685,0.09243276933389762,-0.01949011751011921,34.31449721934405,-82.5333754624198,116.84787268176385,0.009397054683480288,-0.014585189256809183,0.02398224394028947,0.19710694643974663,0.46237291694380556,0.005361857142857142,0.012552860317188951,0.001251428571428571,18.572857142857142,0,38.42857142857143,44,54,0,0,9.249359141663332,22.660018462439503
2018-03-01,10951.0,7317279744,btc,-0.014648,-0.003206,22.47,2.62,38,1,0.0518269136124274,0.0447133642913807,0.05182793329815609,0.056078740047516416,55.91531286471228,10317.157142857144,10531.635714285714,9546.271,10524.1386,0.06143580526750849,0.14714949952709275,0.040560222192436705,88.22277449645117,-48.382145470645604,136.60491996709678,0.1159606524767478,-0.024435872537927672,0.14039652501467548,0.1984891674988414,0.7006128755665099,0.003084285714285714,0.014679858919784,0.0013177142857142853,18.81142857142857,1,37.57142857142857,41,44,1,0,9.301186055275759,22.713504476179796
2018-03-02,11086.4,7620590080,btc,0.005142,-0.004216,19.59,-2.88,47,2,0.012288355597357697,0.044141890377112976,0.051861086128994746,0.05524461322052856,56.362092229068146,10429.342857142856,10592.528571428571,9575.114333333333,10477.7506,0.06300081911749005,0.1578347384746633,0.058089701047093094,140.25435612955152,-10.654845150606178,150.9092012801577,0.14709878082471017,-0.02782430263861735,0.17492308346332752,0.20194158434326825,0.730881161610805,0.0015598571428571421,0.013656112128867073,0.0005087142857142853,18.820714285714285,0,38.714285714285715,38,39,1,0,9.313474410873116,22.754119641966984
2018-03-03,11489.7,6690570240,btc,0.005142,-0.004216,19.59,-2.88,56,3,0.03573184996824708,0.03612207510475001,0.047903798900727074,0.0551882382011712,53.028433536728386,10668.861428571428,10619.457142857145,9652.419666666667,10427.9326,0.07693778543513087,0.1903440170217769,0.10181954954331031,211.59357984631606,33.794839848778274,177.79873999753778,0.10832762595618672,0.07476801616403517,0.03355960979215156,0.2151619304341777,0.8808664506119899,3.542857142857068e-05,0.012331185937250622,-0.0003002857142857147,18.830000000000002,0,42.285714285714285,47,31,1,0,9.349206260841363,22.623964945122186
