timestamp,coin,price,volume,log_return_1d,volatility_7d,volatility_14d,rsi_14,ma_7,ma_14,ma_30,price_to_ma7,price_to_ma30,macd,macd_signal,macd_histogram,momentum_5d,momentum_10d,momentum_acceleration
2025-04-11,eth,1567.15,14871838813,0.02889182630194667,0.08489682146770788,0.06258824239211577,34.33130684583743,1595.4571428571428,1711.2142857142858,1848.538,-0.017742339857810475,-0.15222191807796212,-140.0386285628333,-125.35380103330803,-14.684827529525279,-0.006075865874309416,-0.1775606274501571,0.1714847615758477
2025-04-12,eth,1643.53,12110995013,0.047587684575762484,0.08878923817142213,0.06422881762517743,41.29773956192767,1572.2514285714285,1698.0864285714285,1841.2233333333331,0.04533535167039807,-0.10737064306882915,-132.03894696042335,-126.6908302187311,-5.348116741692252,0.05676937321570952,-0.0845425024090547,0.14131187562476422
2025-04-13,eth,1596.69,13909890792,-0.028913631255702697,0.07182962779289769,0.06447849529988318,40.31505089070286,1575.1028571428574,1683.1200000000001,1830.7973333333332,0.013705227413719805,-0.12787179065150475,-128.00319702166394,-126.95330357931766,-1.0498934423462742,0.084302740144647,-0.12059108633870153,0.20489382648334853
2025-04-14,eth,1622.77,16518325094,0.016201829186208442,0.07164223562195966,0.06464929681688915,40.797762596854795,1584.75,1668.7835714285713,1820.31,0.023991165799021916,-0.1085199773664925,-121.30210294404174,-125.82306345226247,4.520960508220739,-0.027139636939162104,-0.10607930194894621,0.07893966500978411
2025-04-15,eth,1588.63,13175452875,-0.021262556021828135,0.06794419539775824,0.06291596317641499,34.805501208424445,1601.3328571428572,1646.1507142857142,1810.3496666666667,-0.007932677510609411,-0.1224733932615964,-117.39301666733991,-124.13705409527797,6.744037427938068,0.04342143288758127,-0.1203452992020908,0.16376673208967207
2025-04-16,eth,1578.11,15339621551,-0.006644081105099726,0.04580348397433939,0.06147597614498675,38.48380734236814,1588.4857142857145,1630.6364285714285,1798.7200000000003,-0.006531827256866571,-0.12264832769969775,-113.83173235747563,-122.07598974771751,8.244257390241884,0.00699358708483544,0.0008752291134181966,0.006118357971417243
2025-04-17,eth,1582.55,11312160796,0.002809541627763657,0.02735058016865019,0.061300750453495124,37.42948669550117,1597.0614285714287,1613.9871428571428,1787.0536666666667,-0.009086330877334627,-0.11443622006501954,-109.3901365892632,-119.53881911602666,10.148682526763466,-0.037103064744787195,0.017559990740978915,-0.05466305548576611
2025-04-18,eth,1588.92,7123507323,0.004017070043844964,0.025351417321254514,0.06136155110842957,37.8686240891556,1600.1714285714286,1597.814285714286,1771.426,-0.007031389493982746,-0.10302773020154377,-104.15549447354965,-116.46215418753127,12.306659713981617,-0.004866317193694458,0.07902617907711118,-0.08389249627080564
2025-04-19,eth,1612.92,7168138700,0.014991660731391365,0.017286918881861697,0.061707021165325456,39.81621176793307,1595.7985714285714,1584.0249999999999,1759.12,0.010729066235534592,-0.08310973668652498,-96.95279202421784,-112.5602817548686,15.607489730650755,-0.0060698681883445404,-0.033044771108606485,0.026974902920261945
2025-04-20,eth,1587.51,7642784469,-0.015879449911452057,0.014462175122034232,0.04979646249953688,50.7244623655914,1594.4871428571428,1584.7949999999998,1746.542,-0.004375791230677797,-0.09105535395083539,-92.23178250381011,-108.49458190465691,16.262799400846802,-0.0007050099771501728,0.042685810367023125,-0.0433908203441733
2025-04-21,eth,1579.73,15403785611,-0.004912804617231096,0.012369916413591869,0.04965854844205965,51.676731161593345,1588.3385714285712,1586.544285714286,1733.1983333333333,-0.005419859205980569,-0.0885463194729589,-88.10253820715116,-104.41617316515577,16.313634958004613,0.0010265444107191435,0.00802731072328755,-0.007000766312568407
2025-04-22,eth,1757.33,23747917555,0.10654166535670678,0.04176374263454072,0.0542136477667439,67.25521085797382,1612.4385714285713,1606.8857142857144,1724.9326666666668,0.0898585726853825,0.018781795927106586,-69.69583639971552,-97.47210581206772,27.776269412352207,0.11044200815140126,0.06924120642762821,0.04120080172377305
2025-04-23,eth,1796.1,22904644756,0.021822035900335098,0.04074458902444096,0.04384249472250642,59.5784466251795,1643.58,1616.032857142857,1715.5533333333333,0.09279743000036506,0.04695083801922021,-51.38761320130061,-88.2552072899143,36.867594088613686,0.13039045389321036,0.12488961539184174,0.005500838501368621
2025-04-24,eth,1769.83,15207402759,-0.014734150841916647,0.04237634165185286,0.03469130435249212,72.51424721883363,1670.3342857142857,1633.6978571428572,1705.6223333333332,0.05956634856666842,0.03764471501799833,-38.55356239682965,-78.31487831129736,39.761315914467716,0.09728318825484195,0.09062282393684873,0.006660364317993217
2025-04-25,eth,1786.63,17459399281,0.009447667040591905,0.0421700808190745,0.03429615006445182,71.04718066743384,1698.5785714285714,1649.375,1698.2036666666668,0.05183830177333155,0.05207051136975914,-26.71886661102667,-67.99567597124323,41.27680936021656,0.12542913115507948,0.12463569238903971,0.0007934387660397668
2025-04-26,eth,1821.88,11926379867,0.019537771162386086,0.04217342603643411,0.03267214562991151,68.56768067961772,1728.43,1662.1142857142856,1692.1876666666665,0.05406640708619964,0.07664181455051398,-14.330214737693495,-57.262583724533286,42.93236898683979,0.15328568806061793,0.15446958703765912,-0.0011838989770411867
2025-04-27,eth,1792.86,11321944113,-0.016056824831632444,0.042196803158707136,0.03174161878196929,71.20986052546218,1757.7657142857145,1676.1264285714285,1688.7663333333333,0.019965280599722215,0.061638880768782094,-6.775684469552971,-47.16520387353723,40.38951940398426,0.020218171885758585,0.13289311554137306,-0.11267494365561448
2025-04-28,eth,1798.85,17043640437,0.0033354616900475695,0.04158127878955766,0.03168072526903678,69.90234198390448,1789.0685714285714,1688.7035714285716,1687.8173333333334,0.005467330167014228,0.06578476501801528,-0.3018424136644171,-37.79253158156267,37.49068916789825,0.0015310951506040116,0.13212118923545546,-0.13059009408485145
2025-04-29,eth,1799.18,14734257744,0.00018343371285149698,0.015022922830625892,0.030693486544356476,75.76795985803446,1795.047142857143,1703.7428571428572,1687.5826666666667,0.0023023669095837383,0.06612851360565451,4.800020649081944,-29.27402113543375,34.07404178451569,0.016583513670804573,0.1154799990080102,-0.09889648533720563
2025-04-30,eth,1793.78,14810431362,-0.0030058804249933927,0.012687627501840134,0.030566989313254713,76.72954415883792,1794.7157142857143,1719.1478571428572,1686.5926666666667,-0.0005213718686843504,0.06355259064725763,8.31173648856634,-21.756869610633732,30.06860609920007,0.004001947801167471,0.12993303979187543,-0.12593109199070796
2025-05-01,eth,1839.22,15861442721,0.025016443576267852,0.013925589244299822,0.030788056659169557,78.87631348018806,1804.6285714285714,1737.4814285714288,1684.3836666666668,0.0191681707355689,0.0919246228739255,14.593203468349657,-14.486854994837053,29.08005846318671,0.009517641117966047,0.16426224734606554,-0.1547446062280995
2025-05-02,eth,1842.71,13570171872,0.0018957454624131476,0.013860621455021479,0.030828860488910828,78.73853470728113,1812.64,1755.6092857142855,1685.9636666666668,0.016589063465442633,0.09297135901109767,19.62668097708729,-7.664147800452184,27.290828777539474,0.027804736566156896,0.04858506939504825,-0.020780332828891357
2025-05-03,eth,1833.84,8344452620,-0.004825185138010363,0.012413691411509218,0.031064977152090893,75.904038272126,1814.3485714285712,1771.3892857142857,1686.5703333333333,0.010742934890444835,0.08731901881352507,22.639044484194528,-1.603509343522842,24.24255382771737,0.01945131611863138,0.02101219308501756,-0.0015608769663861821
2025-05-04,eth,1808.59,8918979887,-0.013864592854887128,0.011931881809188371,0.030944439134552925,75.93252944212448,1816.595714285714,1787.1807142857144,1686.3453333333334,-0.0044069873240132965,0.07249088561536218,22.726918519857236,3.262576229153174,19.46434229070406,0.005230160406407336,0.021900408513812142,-0.016670248107404806
2025-05-05,eth,1819.7,11389336489,0.006124116166663199,0.012059072303764273,0.030693715817832836,77.93011941618748,1819.5742857142857,1804.3214285714287,1686.8029999999999,6.908994411570084e-05,0.07878631944572079,23.423037282614587,7.2946684398454575,16.128368842769127,0.014449932544682298,0.0185097082216239,-0.004059775676941602
2025-05-06,eth,1815.09,13206516310,-0.0025365990727699555,0.012157487822491538,0.013174734620610664,61.25487139516753,1821.847142857143,1808.4471428571428,1694.7483333333332,-0.0037089515899484168,0.0710085764946418,23.333750988106885,10.502484949497743,12.831266038609142,-0.013119692043366271,-0.0037269194458472432,-0.009392772597519028
