timestamp,coin,price,log_return_1d,volume,market_cap,volume_to_marketcap,volatility_7d,rsi_14,distance_from_ath
2025-12-08,bitcoin,90162.91,0.010235437712955512,33912893267.0,1799656690089.0,0.018844090349989406,0.035050115127241786,57.05098991720085,-0.28487539657360406
2025-12-09,bitcoin,90618.05,0.0050352754143412415,45466493941.0,1808394676577.0,0.025141908749178998,0.028499028596662465,55.19930800396844,-0.2812654663705583
2025-12-10,bitcoin,92723.21,0.02296539821574235,54575121854.0,1852116289106.0,0.029466358119631313,0.020249149905062103,61.20337652789875,-0.26456844860406087
2025-12-11,bitcoin,92005.14,-0.007774373740995149,52189659396.0,1837321739747.0,0.02840529139071012,0.017815742438443482,53.52556913308274,-0.2702638007614213
2025-12-12,bitcoin,92494.18,0.005301278566370696,53232377699.0,1848922166366.0,0.028791032238867368,0.016931947833066657,52.839630692838846,-0.2663849936548224
2025-12-13,bitcoin,90307.26,-0.023927867757746184,67750393559.0,1803244893515.0,0.03757137691206024,0.014727432174102169,48.617182951047496,-0.2837304885786802
2025-12-14,bitcoin,90257.43,-0.0005519351681105148,35222775785.0,1801496999572.0,0.019551948070614736,0.014723747013267207,48.74105837150266,-0.28412571383248736
2025-12-15,bitcoin,88230.77,-0.022710152307895828,33808538697.0,1761380944797.0,0.019194336578278612,0.01664767012066033,45.61147921216379,-0.3002001110406091
2025-12-16,bitcoin,86413.92,-0.020806994442110056,50630498834.0,1724624039059.0,0.02935741221699851,0.017393001403854674,50.29454890997773,-0.3146104060913706
2025-12-17,bitcoin,87821.89,0.016162012251426907,48317754255.0,1751373602588.0,0.027588490647341597,0.015545348278208462,40.6422825473698,-0.3034431313451777
2025-12-18,bitcoin,86064.95,-0.020208542428500238,48886793508.0,1718491930389.0,0.028447496693763306,0.016242273549332453,29.365417108931197,-0.31737825190355334
2025-12-19,bitcoin,85450.33,-0.0071669723053553675,58649139179.0,1704341132954.0,0.03441161986001481,0.014978667502822134,30.820312029672138,-0.32225309327411167
2025-12-20,bitcoin,88103.86,0.030581074368544302,51932451057.0,1759398134897.0,0.02951716841511843,0.02048570121462183,46.514641789306786,-0.30120669416243656
2025-12-21,bitcoin,88347.94,0.0027665363082351032,17103607835.0,1762805314680.0,0.009702493912723879,0.02060412578523162,47.429278058311226,-0.2992707804568528
2025-12-22,bitcoin,88577.42,0.0025940897188132233,22541294542.0,1768920028842.0,0.012742969820267317,0.018713991748125613,45.26840588291117,-0.29745066624365485
2025-12-23,bitcoin,88491.12,-0.0009747638607430993,41948947368.0,1767081210843.0,0.023739116861520995,0.016283391111457095,43.509699153822424,-0.298135152284264
2025-12-24,bitcoin,87406.44,-0.012333243839072437,46353794742.0,1745209464474.0,0.026560590969503407,0.016120291334524462,32.69840422727799,-0.30673826142131977
2025-12-25,bitcoin,87642.61,0.0026983310483083664,29100645180.0,1749379166231.0,0.01663484151505972,0.013626886675682187,35.343984809585635,-0.30486508565989845
